  0.99999999999999900       4.37113900018624124E-008
  0.99999530111304125      -3.06557528661756526E-003
  0.99992481779041242      -1.22620865602320363E-002
  0.99961942342913490      -2.75863789433100255E-002
  0.99879748508101429      -4.90263581743641402E-002
  0.99706569685132551      -7.65506117701266336E-002
  0.99392117474128139      -0.11009404343973889     
  0.98875572382143362      -0.14953968908070181     
  0.98086340760361479      -0.19469713820245266     
  0.96945270927814975      -0.24527830004559159     
  0.95366463342305496      -0.30087167855760383     
  0.93259800171811058      -0.36091684248783262     
  0.90534288783806927      -0.42468135753883185     
  0.87102256053192850      -0.49124301424488764     
  0.82884342718096826      -0.55948062809976440     
  0.77815130404163646      -0.62807686473735103     
  0.71849096229616172      -0.69553629459485111     
  0.64966447361367674      -0.76022106766667830     
  0.57178265285245200      -0.82040514253447505     
  0.48530317572206055      -0.87434594276755395     
  0.39104904405006402      -0.92036984150260548     
  0.29020220591940238      -0.95696534925749155     
  0.18426936193160576      -0.98287578170047452     
  7.50201077109926145E-002 -0.99718202121730570     
 -3.55988723471667018E-002 -0.99936615926676753     
 -0.14556646789174438      -0.98934847421195415     
 -0.25289705566022402      -0.96749319338090933     
 -0.35574694352512298      -0.93458231963403471     
 -0.45250716107385458      -0.89176076902770318     
 -0.54187447567772862      -0.84045942948424746     
 -0.62289565645550937      -0.78230492850860911     
 -0.69498358497190316      -0.71902560220036771     
 -0.75790715295507471      -0.65236243569011010     
 -0.81175946668984544      -0.58399192480668582     
 -0.85691040706271948      -0.51546537640039847     
 -0.89395004149490243      -0.44816662449502220     
 -0.92362892182048750      -0.38328790063961560     
 -0.94680021990416274      -0.32182191284844008     
 -0.96436726614895563      -0.26456714833930028     
 -0.97723863842393577      -0.21214297907621682     
 -0.98629169444256737      -0.16501119196469449     
 -0.99234445635094093      -0.12350093096635123     
 -0.99613507485449693      -8.78345754508203375E-002
 -0.99830770183711126      -5.81526650524741770E-002
 -0.99940343609118720      -3.45365303574105761E-002
 -0.99985501733924920      -1.70277509239954127E-002
 -0.99998407297515901      -5.64391672616880100E-003
 -0.99999992378751634      -3.90416395079566485E-004
 -0.99999919592378816      -1.26812924310436910E-003
 -0.99996574522260151      -8.27697900245689608E-003
 -0.99977066530938263      -2.14153399887649781E-002
 -0.99917241766901799      -4.06752967960847464E-002
 -0.99781738853046054      -6.60337727700912314E-002
 -0.99524144155485372      -9.74395864719096172E-002
 -0.99087329061759355      -0.13479659469238095     
 -0.98404074943253883      -0.17794325909190062     
 -0.97398109979978431      -0.22662925061166006     
 -0.95985692075989970      -0.28049009192719027     
 -0.94077868747778592      -0.33902132851426087     
 -0.91583522323474920      -0.40155428510047930     
 -0.88413261262493537      -0.46723604665415736     
 -0.84484141609372132      -0.53501680501901583     
 -0.79725095809143787      -0.60364800158890985     
 -0.74082814526345564      -0.67169461750523818     
 -0.67527683867327171      -0.73756436407369375     
 -0.60059247379659653      -0.79955530166392152     
 -0.51710568465650975      -0.85592155650849355     
 -0.42550846042798357      -0.90495444642490552     
 -0.32685710975424320      -0.94507376950326083     
 -0.22254815197899075      -0.97492169944603035     
 -0.11426609296917614      -0.99345017992728735     
 -3.90551446999484004E-003 -0.99999237344928016     
  0.10652657086733366      -0.99430985598014010     
  0.21501925182571649      -0.97660981018230053     
  0.31966663243752713      -0.94753007556807978     
  0.41876656250548128      -0.90809391922165339     
  0.51090017435778701      -0.85964004783466363     
  0.59498604095969720      -0.80373603319939901     
  0.67030627186721914      -0.74208456519150823     
  0.73650535948818963      -0.67643170789457574     
  0.79356548606295940      -0.60848485546450459     
  0.84176392223522400      -0.53984581060074155     
  0.88161897061573724      -0.47196185296107124     
  0.91383074090787564      -0.40609528065684680     
  0.93922214555834416      -0.34331000756281582     
  0.95868419218223144      -0.28447252883169971     
  0.97312821562897645      -0.23026392671620186     
  0.98344636315379597      -0.18119947792301200     
  0.99048055826851067      -0.13765269228060684     
  0.99499937941206018      -9.98811041669797617E-002
  0.99768179476956798      -6.80517184601071301E-002
  0.99910645332075887      -4.22645824871649284E-002
  0.99974518715963567      -2.25734523532615076E-002
  0.99995947293152065      -9.00291588961298767E-003
  0.99999878067227677      -1.56161901876042375E-003
  0.99999996839217098      -2.51427239949228161E-004
  0.99998713500154413      -5.07245812240770567E-003
  0.99987160798668184      -1.60239677398340344E-002
  0.99945200879404694      -3.31010893709593398E-002
  0.99841460572850305      -5.62874325937660555E-002
  0.99633442965065722      -8.55435812478033131E-002
  0.99267788735809559      -0.12079160546274770     
  0.98680785035900698      -0.16189585068751958     
  0.97799240228862849      -0.20864050677113863     
  0.96541856395493331      -0.26070480695835718     
  0.94821233568579932      -0.31763716163774214     
  0.92546624661462373      -0.37883007586124995     
  0.89627522049468211      -0.44349828537121644     
  0.85978090728342826      -0.51066308998290144     
  0.81522366650692668      -0.57914624540525439     
  0.76200015044124436      -0.64757684542262706     
  0.69972302370414874      -0.71441422865052406     
  0.62827795885436433      -0.77798895006149904     
  0.54787193369158549      -0.83656221781350071     
  0.45906633976021349      -0.88840198992300790     
  0.36278878711005719      -0.93187139453210688     
  0.26031894160228397      -0.96552268157877408     
  0.15324624270877485      -0.98818803326879201     
  4.34006522914655787E-002 -0.99905774777070588     
 -6.72388342380674520E-002 -0.99773690879425003     
 -0.17664998649965766      -0.98427373340431612     
 -0.28287736203884961      -0.95915608638320260     
 -0.38413581730517782      -0.92327659661841477     
 -0.47889777113622201      -0.87787067658098639     
 -0.56595691544035243      -0.82443481844548616     
 -0.64446440564329943      -0.76463431119642333     
 -0.71393713732069053      -0.70020979995594002     
 -0.77424088322108053      -0.63289102912669026     
 -0.82555336145714897      -0.56432406238508204     
 -0.86831351804571655      -0.49601576021238586     
 -0.90316346931326830      -0.42929680606547854     
 -0.93088887767349404      -0.36530247388127923     
 -0.95236233344282517      -0.30496882765183886     
 -0.96849289497221469      -0.24904118612859741     
